time_key,time_value,hours_24,hours_12,hour_minutes,day_minutes,seconds
123028,12:30:28,12,12,30,750,28
123029,12:30:29,12,12,30,750,29
123030,12:30:30,12,12,30,750,30
123031,12:30:31,12,12,30,750,31
123032,12:30:32,12,12,30,750,32
123033,12:30:33,12,12,30,750,33
123034,12:30:34,12,12,30,750,34
123035,12:30:35,12,12,30,750,35
123036,12:30:36,12,12,30,750,36
123037,12:30:37,12,12,30,750,37
123038,12:30:38,12,12,30,750,38
123039,12:30:39,12,12,30,750,39
123040,12:30:40,12,12,30,750,40
123041,12:30:41,12,12,30,750,41
123042,12:30:42,12,12,30,750,42
123043,12:30:43,12,12,30,750,43
123044,12:30:44,12,12,30,750,44
123045,12:30:45,12,12,30,750,45
123046,12:30:46,12,12,30,750,46
123047,12:30:47,12,12,30,750,47
123048,12:30:48,12,12,30,750,48
123049,12:30:49,12,12,30,750,49
123050,12:30:50,12,12,30,750,50
123051,12:30:51,12,12,30,750,51
123052,12:30:52,12,12,30,750,52
123053,12:30:53,12,12,30,750,53
123054,12:30:54,12,12,30,750,54
123055,12:30:55,12,12,30,750,55
123056,12:30:56,12,12,30,750,56
123057,12:30:57,12,12,30,750,57
123058,12:30:58,12,12,30,750,58
123059,12:30:59,12,12,30,750,59
123101,12:31:01,12,12,31,751,01
123102,12:31:02,12,12,31,751,02
123103,12:31:03,12,12,31,751,03
123104,12:31:04,12,12,31,751,04
123105,12:31:05,12,12,31,751,05
123106,12:31:06,12,12,31,751,06
123107,12:31:07,12,12,31,751,07
123108,12:31:08,12,12,31,751,08
123109,12:31:09,12,12,31,751,09
123110,12:31:10,12,12,31,751,10
123111,12:31:11,12,12,31,751,11
123112,12:31:12,12,12,31,751,12
123113,12:31:13,12,12,31,751,13
123114,12:31:14,12,12,31,751,14
123115,12:31:15,12,12,31,751,15
123116,12:31:16,12,12,31,751,16
123117,12:31:17,12,12,31,751,17
123118,12:31:18,12,12,31,751,18
123119,12:31:19,12,12,31,751,19
123120,12:31:20,12,12,31,751,20
123121,12:31:21,12,12,31,751,21
123122,12:31:22,12,12,31,751,22
123123,12:31:23,12,12,31,751,23
123124,12:31:24,12,12,31,751,24
123125,12:31:25,12,12,31,751,25
123126,12:31:26,12,12,31,751,26
123127,12:31:27,12,12,31,751,27
123128,12:31:28,12,12,31,751,28
123129,12:31:29,12,12,31,751,29
123130,12:31:30,12,12,31,751,30
123131,12:31:31,12,12,31,751,31
123132,12:31:32,12,12,31,751,32
123133,12:31:33,12,12,31,751,33
123134,12:31:34,12,12,31,751,34
123135,12:31:35,12,12,31,751,35
123136,12:31:36,12,12,31,751,36
123137,12:31:37,12,12,31,751,37
123138,12:31:38,12,12,31,751,38
123139,12:31:39,12,12,31,751,39
123140,12:31:40,12,12,31,751,40
123141,12:31:41,12,12,31,751,41
123142,12:31:42,12,12,31,751,42
123143,12:31:43,12,12,31,751,43
123144,12:31:44,12,12,31,751,44
123145,12:31:45,12,12,31,751,45
123146,12:31:46,12,12,31,751,46
123147,12:31:47,12,12,31,751,47
123148,12:31:48,12,12,31,751,48
123149,12:31:49,12,12,31,751,49
123150,12:31:50,12,12,31,751,50
123151,12:31:51,12,12,31,751,51
123152,12:31:52,12,12,31,751,52
123153,12:31:53,12,12,31,751,53
123154,12:31:54,12,12,31,751,54
123155,12:31:55,12,12,31,751,55
123156,12:31:56,12,12,31,751,56
123157,12:31:57,12,12,31,751,57
123158,12:31:58,12,12,31,751,58
123159,12:31:59,12,12,31,751,59
123201,12:32:01,12,12,32,752,01
123202,12:32:02,12,12,32,752,02
123203,12:32:03,12,12,32,752,03
123204,12:32:04,12,12,32,752,04
123205,12:32:05,12,12,32,752,05
123206,12:32:06,12,12,32,752,06
123207,12:32:07,12,12,32,752,07
123208,12:32:08,12,12,32,752,08
123209,12:32:09,12,12,32,752,09
123210,12:32:10,12,12,32,752,10
123211,12:32:11,12,12,32,752,11
123212,12:32:12,12,12,32,752,12
123213,12:32:13,12,12,32,752,13
123214,12:32:14,12,12,32,752,14
123215,12:32:15,12,12,32,752,15
123216,12:32:16,12,12,32,752,16
123217,12:32:17,12,12,32,752,17
123218,12:32:18,12,12,32,752,18
123219,12:32:19,12,12,32,752,19
123220,12:32:20,12,12,32,752,20
123221,12:32:21,12,12,32,752,21
123222,12:32:22,12,12,32,752,22
123223,12:32:23,12,12,32,752,23
123224,12:32:24,12,12,32,752,24
123225,12:32:25,12,12,32,752,25
123226,12:32:26,12,12,32,752,26
123227,12:32:27,12,12,32,752,27
123228,12:32:28,12,12,32,752,28
123229,12:32:29,12,12,32,752,29
123230,12:32:30,12,12,32,752,30
123231,12:32:31,12,12,32,752,31
123232,12:32:32,12,12,32,752,32
123233,12:32:33,12,12,32,752,33
123234,12:32:34,12,12,32,752,34
123235,12:32:35,12,12,32,752,35
123236,12:32:36,12,12,32,752,36
123237,12:32:37,12,12,32,752,37
123238,12:32:38,12,12,32,752,38
123239,12:32:39,12,12,32,752,39
123240,12:32:40,12,12,32,752,40
123241,12:32:41,12,12,32,752,41
123242,12:32:42,12,12,32,752,42
123243,12:32:43,12,12,32,752,43
123244,12:32:44,12,12,32,752,44
123245,12:32:45,12,12,32,752,45
123246,12:32:46,12,12,32,752,46
123247,12:32:47,12,12,32,752,47
123248,12:32:48,12,12,32,752,48
123249,12:32:49,12,12,32,752,49
123250,12:32:50,12,12,32,752,50
123251,12:32:51,12,12,32,752,51
123252,12:32:52,12,12,32,752,52
123253,12:32:53,12,12,32,752,53
123254,12:32:54,12,12,32,752,54
123255,12:32:55,12,12,32,752,55
123256,12:32:56,12,12,32,752,56
123257,12:32:57,12,12,32,752,57
123258,12:32:58,12,12,32,752,58
123259,12:32:59,12,12,32,752,59
123301,12:33:01,12,12,33,753,01
123302,12:33:02,12,12,33,753,02
123303,12:33:03,12,12,33,753,03
123304,12:33:04,12,12,33,753,04
123305,12:33:05,12,12,33,753,05
123306,12:33:06,12,12,33,753,06
123307,12:33:07,12,12,33,753,07
123308,12:33:08,12,12,33,753,08
123309,12:33:09,12,12,33,753,09
123310,12:33:10,12,12,33,753,10
123311,12:33:11,12,12,33,753,11
123312,12:33:12,12,12,33,753,12
123313,12:33:13,12,12,33,753,13
123314,12:33:14,12,12,33,753,14
123315,12:33:15,12,12,33,753,15
123316,12:33:16,12,12,33,753,16
123317,12:33:17,12,12,33,753,17
123318,12:33:18,12,12,33,753,18
123319,12:33:19,12,12,33,753,19
123320,12:33:20,12,12,33,753,20
123321,12:33:21,12,12,33,753,21
123322,12:33:22,12,12,33,753,22
123323,12:33:23,12,12,33,753,23
123324,12:33:24,12,12,33,753,24
123325,12:33:25,12,12,33,753,25
123326,12:33:26,12,12,33,753,26
123327,12:33:27,12,12,33,753,27
123328,12:33:28,12,12,33,753,28
123329,12:33:29,12,12,33,753,29
123330,12:33:30,12,12,33,753,30
123331,12:33:31,12,12,33,753,31
123332,12:33:32,12,12,33,753,32
123333,12:33:33,12,12,33,753,33
123334,12:33:34,12,12,33,753,34
123335,12:33:35,12,12,33,753,35
123336,12:33:36,12,12,33,753,36
123337,12:33:37,12,12,33,753,37
123338,12:33:38,12,12,33,753,38
123339,12:33:39,12,12,33,753,39
123340,12:33:40,12,12,33,753,40
123341,12:33:41,12,12,33,753,41
123342,12:33:42,12,12,33,753,42
123343,12:33:43,12,12,33,753,43
123344,12:33:44,12,12,33,753,44
123345,12:33:45,12,12,33,753,45
123346,12:33:46,12,12,33,753,46
123347,12:33:47,12,12,33,753,47
123348,12:33:48,12,12,33,753,48
123349,12:33:49,12,12,33,753,49
123350,12:33:50,12,12,33,753,50
123351,12:33:51,12,12,33,753,51
123352,12:33:52,12,12,33,753,52
123353,12:33:53,12,12,33,753,53
123354,12:33:54,12,12,33,753,54
123355,12:33:55,12,12,33,753,55
123356,12:33:56,12,12,33,753,56
123357,12:33:57,12,12,33,753,57
123358,12:33:58,12,12,33,753,58
123359,12:33:59,12,12,33,753,59
123401,12:34:01,12,12,34,754,01
123402,12:34:02,12,12,34,754,02
123403,12:34:03,12,12,34,754,03
123404,12:34:04,12,12,34,754,04
123405,12:34:05,12,12,34,754,05
123406,12:34:06,12,12,34,754,06
123407,12:34:07,12,12,34,754,07
123408,12:34:08,12,12,34,754,08
123409,12:34:09,12,12,34,754,09
123410,12:34:10,12,12,34,754,10
123411,12:34:11,12,12,34,754,11
123412,12:34:12,12,12,34,754,12
123413,12:34:13,12,12,34,754,13
123414,12:34:14,12,12,34,754,14
123415,12:34:15,12,12,34,754,15
123416,12:34:16,12,12,34,754,16
123417,12:34:17,12,12,34,754,17
123418,12:34:18,12,12,34,754,18
123419,12:34:19,12,12,34,754,19
123420,12:34:20,12,12,34,754,20
123421,12:34:21,12,12,34,754,21
123422,12:34:22,12,12,34,754,22
123423,12:34:23,12,12,34,754,23
123424,12:34:24,12,12,34,754,24
123425,12:34:25,12,12,34,754,25
123426,12:34:26,12,12,34,754,26
123427,12:34:27,12,12,34,754,27
123428,12:34:28,12,12,34,754,28
123429,12:34:29,12,12,34,754,29
123430,12:34:30,12,12,34,754,30
123431,12:34:31,12,12,34,754,31
123432,12:34:32,12,12,34,754,32
123433,12:34:33,12,12,34,754,33
123434,12:34:34,12,12,34,754,34
123435,12:34:35,12,12,34,754,35
123436,12:34:36,12,12,34,754,36
123437,12:34:37,12,12,34,754,37
123438,12:34:38,12,12,34,754,38
123439,12:34:39,12,12,34,754,39
123440,12:34:40,12,12,34,754,40
123441,12:34:41,12,12,34,754,41
123442,12:34:42,12,12,34,754,42
123443,12:34:43,12,12,34,754,43
123444,12:34:44,12,12,34,754,44
123445,12:34:45,12,12,34,754,45
123446,12:34:46,12,12,34,754,46
123447,12:34:47,12,12,34,754,47
123448,12:34:48,12,12,34,754,48
123449,12:34:49,12,12,34,754,49
123450,12:34:50,12,12,34,754,50
123451,12:34:51,12,12,34,754,51
123452,12:34:52,12,12,34,754,52
123453,12:34:53,12,12,34,754,53
123454,12:34:54,12,12,34,754,54
123455,12:34:55,12,12,34,754,55
123456,12:34:56,12,12,34,754,56
123457,12:34:57,12,12,34,754,57
123458,12:34:58,12,12,34,754,58
123459,12:34:59,12,12,34,754,59
123501,12:35:01,12,12,35,755,01
123502,12:35:02,12,12,35,755,02
123503,12:35:03,12,12,35,755,03
123504,12:35:04,12,12,35,755,04
123505,12:35:05,12,12,35,755,05
123506,12:35:06,12,12,35,755,06
123507,12:35:07,12,12,35,755,07
123508,12:35:08,12,12,35,755,08
123509,12:35:09,12,12,35,755,09
123510,12:35:10,12,12,35,755,10
123511,12:35:11,12,12,35,755,11
123512,12:35:12,12,12,35,755,12
123513,12:35:13,12,12,35,755,13
123514,12:35:14,12,12,35,755,14
123515,12:35:15,12,12,35,755,15
123516,12:35:16,12,12,35,755,16
123517,12:35:17,12,12,35,755,17
123518,12:35:18,12,12,35,755,18
123519,12:35:19,12,12,35,755,19
123520,12:35:20,12,12,35,755,20
123521,12:35:21,12,12,35,755,21
123522,12:35:22,12,12,35,755,22
123523,12:35:23,12,12,35,755,23
123524,12:35:24,12,12,35,755,24
123525,12:35:25,12,12,35,755,25
123526,12:35:26,12,12,35,755,26
123527,12:35:27,12,12,35,755,27
123528,12:35:28,12,12,35,755,28
123529,12:35:29,12,12,35,755,29
123530,12:35:30,12,12,35,755,30
123531,12:35:31,12,12,35,755,31
123532,12:35:32,12,12,35,755,32
123533,12:35:33,12,12,35,755,33
123534,12:35:34,12,12,35,755,34
123535,12:35:35,12,12,35,755,35
123536,12:35:36,12,12,35,755,36
123537,12:35:37,12,12,35,755,37
123538,12:35:38,12,12,35,755,38
123539,12:35:39,12,12,35,755,39
123540,12:35:40,12,12,35,755,40
123541,12:35:41,12,12,35,755,41
123542,12:35:42,12,12,35,755,42
123543,12:35:43,12,12,35,755,43
123544,12:35:44,12,12,35,755,44
123545,12:35:45,12,12,35,755,45
123546,12:35:46,12,12,35,755,46
123547,12:35:47,12,12,35,755,47
123548,12:35:48,12,12,35,755,48
123549,12:35:49,12,12,35,755,49
123550,12:35:50,12,12,35,755,50
123551,12:35:51,12,12,35,755,51
123552,12:35:52,12,12,35,755,52
123553,12:35:53,12,12,35,755,53
123554,12:35:54,12,12,35,755,54
123555,12:35:55,12,12,35,755,55
123556,12:35:56,12,12,35,755,56
123557,12:35:57,12,12,35,755,57
123558,12:35:58,12,12,35,755,58
123559,12:35:59,12,12,35,755,59
123601,12:36:01,12,12,36,756,01
123602,12:36:02,12,12,36,756,02
123603,12:36:03,12,12,36,756,03
123604,12:36:04,12,12,36,756,04
123605,12:36:05,12,12,36,756,05
123606,12:36:06,12,12,36,756,06
123607,12:36:07,12,12,36,756,07
123608,12:36:08,12,12,36,756,08
123609,12:36:09,12,12,36,756,09
123610,12:36:10,12,12,36,756,10
123611,12:36:11,12,12,36,756,11
123612,12:36:12,12,12,36,756,12
123613,12:36:13,12,12,36,756,13
123614,12:36:14,12,12,36,756,14
123615,12:36:15,12,12,36,756,15
123616,12:36:16,12,12,36,756,16
123617,12:36:17,12,12,36,756,17
123618,12:36:18,12,12,36,756,18
123619,12:36:19,12,12,36,756,19
123620,12:36:20,12,12,36,756,20
123621,12:36:21,12,12,36,756,21
123622,12:36:22,12,12,36,756,22
123623,12:36:23,12,12,36,756,23
123624,12:36:24,12,12,36,756,24
123625,12:36:25,12,12,36,756,25
123626,12:36:26,12,12,36,756,26
123627,12:36:27,12,12,36,756,27
123628,12:36:28,12,12,36,756,28
123629,12:36:29,12,12,36,756,29
123630,12:36:30,12,12,36,756,30
123631,12:36:31,12,12,36,756,31
123632,12:36:32,12,12,36,756,32
123633,12:36:33,12,12,36,756,33
123634,12:36:34,12,12,36,756,34
123635,12:36:35,12,12,36,756,35
123636,12:36:36,12,12,36,756,36
123637,12:36:37,12,12,36,756,37
123638,12:36:38,12,12,36,756,38
123639,12:36:39,12,12,36,756,39
123640,12:36:40,12,12,36,756,40
123641,12:36:41,12,12,36,756,41
123642,12:36:42,12,12,36,756,42
123643,12:36:43,12,12,36,756,43
123644,12:36:44,12,12,36,756,44
123645,12:36:45,12,12,36,756,45
123646,12:36:46,12,12,36,756,46
123647,12:36:47,12,12,36,756,47
123648,12:36:48,12,12,36,756,48
123649,12:36:49,12,12,36,756,49
123650,12:36:50,12,12,36,756,50
123651,12:36:51,12,12,36,756,51
123652,12:36:52,12,12,36,756,52
123653,12:36:53,12,12,36,756,53
123654,12:36:54,12,12,36,756,54
123655,12:36:55,12,12,36,756,55
123656,12:36:56,12,12,36,756,56
123657,12:36:57,12,12,36,756,57
123658,12:36:58,12,12,36,756,58
123659,12:36:59,12,12,36,756,59
123701,12:37:01,12,12,37,757,01
123702,12:37:02,12,12,37,757,02
123703,12:37:03,12,12,37,757,03
123704,12:37:04,12,12,37,757,04
123705,12:37:05,12,12,37,757,05
123706,12:37:06,12,12,37,757,06
123707,12:37:07,12,12,37,757,07
123708,12:37:08,12,12,37,757,08
123709,12:37:09,12,12,37,757,09
123710,12:37:10,12,12,37,757,10
123711,12:37:11,12,12,37,757,11
123712,12:37:12,12,12,37,757,12
123713,12:37:13,12,12,37,757,13
123714,12:37:14,12,12,37,757,14
123715,12:37:15,12,12,37,757,15
123716,12:37:16,12,12,37,757,16
123717,12:37:17,12,12,37,757,17
123718,12:37:18,12,12,37,757,18
123719,12:37:19,12,12,37,757,19
123720,12:37:20,12,12,37,757,20
123721,12:37:21,12,12,37,757,21
123722,12:37:22,12,12,37,757,22
123723,12:37:23,12,12,37,757,23
123724,12:37:24,12,12,37,757,24
123725,12:37:25,12,12,37,757,25
123726,12:37:26,12,12,37,757,26
123727,12:37:27,12,12,37,757,27
123728,12:37:28,12,12,37,757,28
123729,12:37:29,12,12,37,757,29
123730,12:37:30,12,12,37,757,30
123731,12:37:31,12,12,37,757,31
123732,12:37:32,12,12,37,757,32
123733,12:37:33,12,12,37,757,33
123734,12:37:34,12,12,37,757,34
123735,12:37:35,12,12,37,757,35
123736,12:37:36,12,12,37,757,36
123737,12:37:37,12,12,37,757,37
123738,12:37:38,12,12,37,757,38
123739,12:37:39,12,12,37,757,39
123740,12:37:40,12,12,37,757,40
123741,12:37:41,12,12,37,757,41
123742,12:37:42,12,12,37,757,42
123743,12:37:43,12,12,37,757,43
123744,12:37:44,12,12,37,757,44
123745,12:37:45,12,12,37,757,45
123746,12:37:46,12,12,37,757,46
123747,12:37:47,12,12,37,757,47
123748,12:37:48,12,12,37,757,48
123749,12:37:49,12,12,37,757,49
123750,12:37:50,12,12,37,757,50
123751,12:37:51,12,12,37,757,51
123752,12:37:52,12,12,37,757,52
123753,12:37:53,12,12,37,757,53
123754,12:37:54,12,12,37,757,54
123755,12:37:55,12,12,37,757,55
123756,12:37:56,12,12,37,757,56
123757,12:37:57,12,12,37,757,57
123758,12:37:58,12,12,37,757,58
123759,12:37:59,12,12,37,757,59
123801,12:38:01,12,12,38,758,01
123802,12:38:02,12,12,38,758,02
123803,12:38:03,12,12,38,758,03
123804,12:38:04,12,12,38,758,04
123805,12:38:05,12,12,38,758,05
123806,12:38:06,12,12,38,758,06
123807,12:38:07,12,12,38,758,07
123808,12:38:08,12,12,38,758,08
123809,12:38:09,12,12,38,758,09
123810,12:38:10,12,12,38,758,10
123811,12:38:11,12,12,38,758,11
123812,12:38:12,12,12,38,758,12
123813,12:38:13,12,12,38,758,13
123814,12:38:14,12,12,38,758,14
123815,12:38:15,12,12,38,758,15
123816,12:38:16,12,12,38,758,16
123817,12:38:17,12,12,38,758,17
123818,12:38:18,12,12,38,758,18
123819,12:38:19,12,12,38,758,19
123820,12:38:20,12,12,38,758,20
123821,12:38:21,12,12,38,758,21
123822,12:38:22,12,12,38,758,22
123823,12:38:23,12,12,38,758,23
123824,12:38:24,12,12,38,758,24
123825,12:38:25,12,12,38,758,25
123826,12:38:26,12,12,38,758,26
123827,12:38:27,12,12,38,758,27
123828,12:38:28,12,12,38,758,28
123829,12:38:29,12,12,38,758,29
123830,12:38:30,12,12,38,758,30
123831,12:38:31,12,12,38,758,31
123832,12:38:32,12,12,38,758,32
123833,12:38:33,12,12,38,758,33
123834,12:38:34,12,12,38,758,34
123835,12:38:35,12,12,38,758,35
123836,12:38:36,12,12,38,758,36
123837,12:38:37,12,12,38,758,37
123838,12:38:38,12,12,38,758,38
123839,12:38:39,12,12,38,758,39
123840,12:38:40,12,12,38,758,40
123841,12:38:41,12,12,38,758,41
123842,12:38:42,12,12,38,758,42
123843,12:38:43,12,12,38,758,43
123844,12:38:44,12,12,38,758,44
123845,12:38:45,12,12,38,758,45
123846,12:38:46,12,12,38,758,46
123847,12:38:47,12,12,38,758,47
123848,12:38:48,12,12,38,758,48
123849,12:38:49,12,12,38,758,49
123850,12:38:50,12,12,38,758,50
123851,12:38:51,12,12,38,758,51
123852,12:38:52,12,12,38,758,52
123853,12:38:53,12,12,38,758,53
123854,12:38:54,12,12,38,758,54
123855,12:38:55,12,12,38,758,55
123856,12:38:56,12,12,38,758,56
123857,12:38:57,12,12,38,758,57
123858,12:38:58,12,12,38,758,58
123859,12:38:59,12,12,38,758,59
123901,12:39:01,12,12,39,759,01
123902,12:39:02,12,12,39,759,02
123903,12:39:03,12,12,39,759,03
123904,12:39:04,12,12,39,759,04
123905,12:39:05,12,12,39,759,05
123906,12:39:06,12,12,39,759,06
123907,12:39:07,12,12,39,759,07
123908,12:39:08,12,12,39,759,08
123909,12:39:09,12,12,39,759,09
123910,12:39:10,12,12,39,759,10
123911,12:39:11,12,12,39,759,11
123912,12:39:12,12,12,39,759,12
123913,12:39:13,12,12,39,759,13
123914,12:39:14,12,12,39,759,14
123915,12:39:15,12,12,39,759,15
123916,12:39:16,12,12,39,759,16
123917,12:39:17,12,12,39,759,17
123918,12:39:18,12,12,39,759,18
123919,12:39:19,12,12,39,759,19
123920,12:39:20,12,12,39,759,20
123921,12:39:21,12,12,39,759,21
123922,12:39:22,12,12,39,759,22
123923,12:39:23,12,12,39,759,23
123924,12:39:24,12,12,39,759,24
123925,12:39:25,12,12,39,759,25
123926,12:39:26,12,12,39,759,26
123927,12:39:27,12,12,39,759,27
123928,12:39:28,12,12,39,759,28
123929,12:39:29,12,12,39,759,29
123930,12:39:30,12,12,39,759,30
123931,12:39:31,12,12,39,759,31
123932,12:39:32,12,12,39,759,32
123933,12:39:33,12,12,39,759,33
123934,12:39:34,12,12,39,759,34
123935,12:39:35,12,12,39,759,35
123936,12:39:36,12,12,39,759,36
123937,12:39:37,12,12,39,759,37
123938,12:39:38,12,12,39,759,38
123939,12:39:39,12,12,39,759,39
123940,12:39:40,12,12,39,759,40
123941,12:39:41,12,12,39,759,41
123942,12:39:42,12,12,39,759,42
123943,12:39:43,12,12,39,759,43
123944,12:39:44,12,12,39,759,44
123945,12:39:45,12,12,39,759,45
123946,12:39:46,12,12,39,759,46
123947,12:39:47,12,12,39,759,47
123948,12:39:48,12,12,39,759,48
123949,12:39:49,12,12,39,759,49
123950,12:39:50,12,12,39,759,50
123951,12:39:51,12,12,39,759,51
123952,12:39:52,12,12,39,759,52
123953,12:39:53,12,12,39,759,53
123954,12:39:54,12,12,39,759,54
123955,12:39:55,12,12,39,759,55
123956,12:39:56,12,12,39,759,56
123957,12:39:57,12,12,39,759,57
123958,12:39:58,12,12,39,759,58
123959,12:39:59,12,12,39,759,59
124001,12:40:01,12,12,40,760,01
124002,12:40:02,12,12,40,760,02
124003,12:40:03,12,12,40,760,03
124004,12:40:04,12,12,40,760,04
124005,12:40:05,12,12,40,760,05
124006,12:40:06,12,12,40,760,06
124007,12:40:07,12,12,40,760,07
124008,12:40:08,12,12,40,760,08
124009,12:40:09,12,12,40,760,09
124010,12:40:10,12,12,40,760,10
124011,12:40:11,12,12,40,760,11
124012,12:40:12,12,12,40,760,12
124013,12:40:13,12,12,40,760,13
124014,12:40:14,12,12,40,760,14
124015,12:40:15,12,12,40,760,15
124016,12:40:16,12,12,40,760,16
124017,12:40:17,12,12,40,760,17
124018,12:40:18,12,12,40,760,18
124019,12:40:19,12,12,40,760,19
124020,12:40:20,12,12,40,760,20
124021,12:40:21,12,12,40,760,21
124022,12:40:22,12,12,40,760,22
124023,12:40:23,12,12,40,760,23
124024,12:40:24,12,12,40,760,24
124025,12:40:25,12,12,40,760,25
124026,12:40:26,12,12,40,760,26
124027,12:40:27,12,12,40,760,27
124028,12:40:28,12,12,40,760,28
124029,12:40:29,12,12,40,760,29
124030,12:40:30,12,12,40,760,30
124031,12:40:31,12,12,40,760,31
124032,12:40:32,12,12,40,760,32
124033,12:40:33,12,12,40,760,33
124034,12:40:34,12,12,40,760,34
124035,12:40:35,12,12,40,760,35
124036,12:40:36,12,12,40,760,36
124037,12:40:37,12,12,40,760,37
124038,12:40:38,12,12,40,760,38
124039,12:40:39,12,12,40,760,39
124040,12:40:40,12,12,40,760,40
124041,12:40:41,12,12,40,760,41
124042,12:40:42,12,12,40,760,42
124043,12:40:43,12,12,40,760,43
124044,12:40:44,12,12,40,760,44
124045,12:40:45,12,12,40,760,45
124046,12:40:46,12,12,40,760,46
124047,12:40:47,12,12,40,760,47
124048,12:40:48,12,12,40,760,48
124049,12:40:49,12,12,40,760,49
124050,12:40:50,12,12,40,760,50
124051,12:40:51,12,12,40,760,51
124052,12:40:52,12,12,40,760,52
124053,12:40:53,12,12,40,760,53
124054,12:40:54,12,12,40,760,54
124055,12:40:55,12,12,40,760,55
124056,12:40:56,12,12,40,760,56
124057,12:40:57,12,12,40,760,57
124058,12:40:58,12,12,40,760,58
124059,12:40:59,12,12,40,760,59
124101,12:41:01,12,12,41,761,01
124102,12:41:02,12,12,41,761,02
124103,12:41:03,12,12,41,761,03
124104,12:41:04,12,12,41,761,04
124105,12:41:05,12,12,41,761,05
124106,12:41:06,12,12,41,761,06
124107,12:41:07,12,12,41,761,07
124108,12:41:08,12,12,41,761,08
124109,12:41:09,12,12,41,761,09
124110,12:41:10,12,12,41,761,10
124111,12:41:11,12,12,41,761,11
124112,12:41:12,12,12,41,761,12
124113,12:41:13,12,12,41,761,13
124114,12:41:14,12,12,41,761,14
124115,12:41:15,12,12,41,761,15
124116,12:41:16,12,12,41,761,16
124117,12:41:17,12,12,41,761,17
124118,12:41:18,12,12,41,761,18
124119,12:41:19,12,12,41,761,19
124120,12:41:20,12,12,41,761,20
124121,12:41:21,12,12,41,761,21
124122,12:41:22,12,12,41,761,22
124123,12:41:23,12,12,41,761,23
124124,12:41:24,12,12,41,761,24
124125,12:41:25,12,12,41,761,25
124126,12:41:26,12,12,41,761,26
124127,12:41:27,12,12,41,761,27
124128,12:41:28,12,12,41,761,28
124129,12:41:29,12,12,41,761,29
124130,12:41:30,12,12,41,761,30
124131,12:41:31,12,12,41,761,31
124132,12:41:32,12,12,41,761,32
124133,12:41:33,12,12,41,761,33
124134,12:41:34,12,12,41,761,34
124135,12:41:35,12,12,41,761,35
124136,12:41:36,12,12,41,761,36
124137,12:41:37,12,12,41,761,37
124138,12:41:38,12,12,41,761,38
124139,12:41:39,12,12,41,761,39
124140,12:41:40,12,12,41,761,40
124141,12:41:41,12,12,41,761,41
124142,12:41:42,12,12,41,761,42
124143,12:41:43,12,12,41,761,43
124144,12:41:44,12,12,41,761,44
124145,12:41:45,12,12,41,761,45
124146,12:41:46,12,12,41,761,46
124147,12:41:47,12,12,41,761,47
124148,12:41:48,12,12,41,761,48
124149,12:41:49,12,12,41,761,49
124150,12:41:50,12,12,41,761,50
124151,12:41:51,12,12,41,761,51
124152,12:41:52,12,12,41,761,52
124153,12:41:53,12,12,41,761,53
124154,12:41:54,12,12,41,761,54
124155,12:41:55,12,12,41,761,55
124156,12:41:56,12,12,41,761,56
124157,12:41:57,12,12,41,761,57
124158,12:41:58,12,12,41,761,58
124159,12:41:59,12,12,41,761,59
124201,12:42:01,12,12,42,762,01
124202,12:42:02,12,12,42,762,02
124203,12:42:03,12,12,42,762,03
124204,12:42:04,12,12,42,762,04
124205,12:42:05,12,12,42,762,05
124206,12:42:06,12,12,42,762,06
124207,12:42:07,12,12,42,762,07
124208,12:42:08,12,12,42,762,08
124209,12:42:09,12,12,42,762,09
124210,12:42:10,12,12,42,762,10
124211,12:42:11,12,12,42,762,11
124212,12:42:12,12,12,42,762,12
124213,12:42:13,12,12,42,762,13
124214,12:42:14,12,12,42,762,14
124215,12:42:15,12,12,42,762,15
124216,12:42:16,12,12,42,762,16
124217,12:42:17,12,12,42,762,17
124218,12:42:18,12,12,42,762,18
124219,12:42:19,12,12,42,762,19
124220,12:42:20,12,12,42,762,20
124221,12:42:21,12,12,42,762,21
124222,12:42:22,12,12,42,762,22
124223,12:42:23,12,12,42,762,23
124224,12:42:24,12,12,42,762,24
124225,12:42:25,12,12,42,762,25
124226,12:42:26,12,12,42,762,26
124227,12:42:27,12,12,42,762,27
124228,12:42:28,12,12,42,762,28
124229,12:42:29,12,12,42,762,29
124230,12:42:30,12,12,42,762,30
124231,12:42:31,12,12,42,762,31
124232,12:42:32,12,12,42,762,32
124233,12:42:33,12,12,42,762,33
124234,12:42:34,12,12,42,762,34
124235,12:42:35,12,12,42,762,35
124236,12:42:36,12,12,42,762,36
124237,12:42:37,12,12,42,762,37
124238,12:42:38,12,12,42,762,38
124239,12:42:39,12,12,42,762,39
124240,12:42:40,12,12,42,762,40
124241,12:42:41,12,12,42,762,41
124242,12:42:42,12,12,42,762,42
124243,12:42:43,12,12,42,762,43
124244,12:42:44,12,12,42,762,44
124245,12:42:45,12,12,42,762,45
124246,12:42:46,12,12,42,762,46
124247,12:42:47,12,12,42,762,47
124248,12:42:48,12,12,42,762,48
124249,12:42:49,12,12,42,762,49
124250,12:42:50,12,12,42,762,50
124251,12:42:51,12,12,42,762,51
124252,12:42:52,12,12,42,762,52
124253,12:42:53,12,12,42,762,53
124254,12:42:54,12,12,42,762,54
