1221,20
1221,22
1221,25
1222,11
1222,21
1222,34
1223,24
1223,30
1223,7
1224,38
1225,15
1225,21
1225,34
1226,1
1226,21
1226,4
1227,17
1227,26
1228,15
1228,21
1228,33
1229,18
1229,20
1229,32
1230,34
1230,39
1231,15
1231,20
1231,26
1232,13
1232,21
1232,26
1233,22
1233,26
1233,36
1234,10
1234,21
1234,34
1235,18
1235,23
1235,29
1236,20
1236,32
1236,36
1237,10
1237,21
1237,30
1238,18
1238,33
1238,4
1239,28
1239,38
1240,1
1240,38
1240,7
1241,20
1241,27
1241,36
1242,15
1242,23
1242,26
1243,15
1243,22
1243,40
1244,10
1244,32
1244,33
1245,1
1245,10
1245,18
1246,11
1246,34
1246,38
1247,12
1247,18
1247,26
1248,15
1248,32
1249,26
1249,34
1249,37
1250,11
1250,21
1250,32
1251,21
1251,27
1251,38
1252,10
1252,15
1252,4
1253,2
1253,20
1253,33
1254,10
1254,18
1254,35
1255,27
1255,36
1255,5
1256,21
1256,25
1257,10
1257,34
1257,8
1258,13
1258,14
1258,26
1259,11
1259,14
1259,26
1260,20
1260,26
1260,8
1261,21
1261,26
1261,27
1262,15
1262,21
1262,5
1263,38
1263,5
1263,8
1264,1
1264,26
1264,8
1265,13
1265,26
1266,20
1266,38
1266,5
1267,32
1267,33
1267,4
1268,1
1268,14
1268,26
1269,26
1269,30
1269,33
1270,15
1270,3
1270,36
1271,32
1271,36
1271,4
1272,20
1272,30
1273,16
1273,29
1274,11
1274,28
1274,37
1275,18
1275,29
1276,3
1276,33
1276,4
1277,32
1277,38
1278,20
1278,22
1278,32
1279,2
1279,26
1280,26
1280,38
1280,40
1281,1
1281,4
1282,21
1282,32
1283,18
1283,20
1283,21
1284,18
1284,20
1284,39
1285,27
1285,32
1285,40
1286,18
1286,22
1286,40
1287,18
1287,20
1287,23
1288,22
1288,38
1289,18
1289,7
1290,21
1290,7
1291,21
1291,22
1291,40
1292,29
1292,33
1293,20
1293,22
1293,23
1294,10
1294,13
1294,5
1295,26
1295,27
1295,33
1296,19
1296,20
1296,26
1297,20
1297,32
1297,4
1298,11
1298,15
1298,26
1299,20
1299,22
1299,3
1300,16
1300,38
1300,39
1301,32
1301,40
1302,11
1302,38
1302,4
1303,2
1303,29
1303,4
1304,26
1304,30
1304,8
1305,10
1305,18
1305,4
1306,25
1306,26
1307,15
1307,20
1307,5
1308,18
1308,19
1308,20
1309,13
1309,14
1309,5
1310,19
1310,20
1310,21
1311,25
1311,26
1311,39
1312,22
1312,40
1312,7
1313,22
1313,27
1313,36
1314,2
1314,20
1314,38
1315,11
1315,18
1315,32
1316,1
1316,20
1316,26
1317,26
1317,38
1317,39
1318,10
1318,15
1318,28
1319,16
1319,26
1319,37
1320,18
1320,22
1320,38
1321,15
1321,18
1321,21
1322,11
1322,40
1323,18
1323,3
1323,36
1324,18
1324,28
1324,32
1325,26
1325,38
1325,4
1326,26
1326,33
1327,32
1327,4
1327,40
1328,10
1328,36
1329,11
1329,18
1329,26
1330,10
1330,34
1331,10
1331,13
1331,30
1332,26
1332,32
1332,33
1333,15
1333,22
1333,32
1334,22
1334,32
1335,13
1335,14
1335,15
1336,10
1336,19
1336,30
1337,26
1337,30
1337,40
1338,16
1338,5
1339,20
1339,21
1339,23
1340,14
1340,26
1341,15
1341,20
1341,3
1342,20
1342,33
1342,4
1343,2
1343,22
1343,33
1344,18
1344,2
1344,26
1345,39
1345,4
1346,15
1346,21
1346,23
1347,36
1347,39
1348,26
1348,37
1349,15
1349,29
1349,33
1350,15
1350,25
1350,26
1351,2
1351,20
1351,32
1352,16
1352,26
1353,11
1353,20
1354,10
1354,21
1354,36
1355,17
1355,20
1355,26
1356,16
1356,2
1356,26
1357,3
1357,36
1357,5
1358,21
1358,26
1358,8
1359,15
1359,2
1360,11
1360,26
1360,32
1361,18
1361,21
1361,26
1362,21
1362,32
1362,33
1363,27
1363,36
1363,4
1364,26
1364,27
1364,32
1365,18
1365,32
1365,36
1366,26
1366,29
1366,5
1367,21
1367,26
1367,39
1368,21
1368,24
1368,26
1369,22
1369,26
1369,38
1370,11
1370,38
1370,40
1371,33
1372,22
1372,38
1372,39
1373,11
1373,26
1373,34
1374,1
1374,33
1375,20
1375,29
1375,38
1376,13
1376,21
1377,20
1377,31
1378,15
1378,26
1378,7
1379,10
1379,16
1380,17
1380,21
1380,32
1381,20
1381,34
1381,38
1382,38
1382,39
1382,40
1383,2
1383,33
1383,4
1384,13
1384,29
1384,5
1385,11
1385,22
1385,4
1386,20
1386,29
1386,3
