3449,nm0000036|nm0004592
3450,nm0001362|nm0006324
3451,nm0017974|nm0025000
3452,nm0005736|nm0005959|nm0031350
3453,nm0000011
3454,nm0005862
3455,nm0007539
3456,nm0014363|nm0018922
3457,nm0002092
3458,nm0006153|nm0006287|nm0008441
3459,nm0017689
3460,nm0000050
3461,nm0003895|nm0005682
3462,nm0000315
3463,nm0003839
3464,nm0003339
3465,nm0008611|nm0014578
3466,nm0028682
3467,nm0005646|nm0028209
3468,nm0026960
3469,nm0026938
3470,nm0001479|nm0001635|nm0005898|nm0006239|nm0022746
3471,nm0022746
3472,nm0000927
3473,nm0022435
3474,nm0029244
3475,nm0000731|nm0000909|nm0000992|nm0005661
3476,nm0001916|nm0028903|nm0029217
3477,nm0030246
3478,nm0010845|nm0012395
3479,nm0000891|nm0013557
3480,nm0003638|nm0005677
3481,nm0024698
3482,nm0017188
3483,nm0005906
3484,nm0000795|nm0000859|nm0001008|nm0001981|nm0003193|nm0026655
3485,nm0000315|nm0005760|nm0028352
3486,nm0019419
3487,nm0002001|nm0005800
3488,nm0017893|nm0031072
3489,nm0005804|nm0006272|nm0010494
3490,nm0001843
3491,nm0003546
3492,nm0000048|nm0000485|nm0003586|nm0005642|nm0005922|nm0006113
3493,nm0005925
3494,nm0005941|nm0028352
3495,nm0002355
3496,nm0000964
3497,nm0003339|nm0015801
3498,nm0005713
3499,nm0000509
3500,nm0027134
3501,nm0001479
3502,nm0016681|nm0017820|nm0023463|nm0023496
3503,nm0012810|nm0032010|nm0033241
3504,nm0001195
3505,nm0005849
3506,nm0006144
3507,nm0012159
3508,nm0000068|nm0002317
3509,nm0001318
3510,nm0006131|nm0029370
3511,nm0014578
3512,nm0001927|nm0007766
3513,nm0000022|nm0001008|nm0001055|nm0002768|nm0011343
3514,nm0001366|nm0002190|nm0006131
3515,nm0000050|nm0005719|nm0006307
3516,nm0000010|nm0002285
3517,nm0000036
3518,nm0003546|nm0003638
3519,nm0000050|nm0026823
3520,nm0010375
3521,nm0001366
3522,nm0002165
3523,nm0021136
3524,nm0000073|nm0007223|nm0020703
3525,nm0021332
3526,nm0003638|nm0030333
3527,nm0000428|nm0005658|nm0014894|nm0017488
3528,nm0006119
3529,nm0002302|nm0003638|nm0005922
3530,nm0004592
3531,nm0000897|nm0002050|nm0020979
3532,nm0021357
3533,nm0000472|nm0000509|nm0000590|nm0005796
3534,nm0006144|nm0006807|nm0014656
3535,nm0000859
3536,nm0000073
3537,nm0005634|nm0005862|nm0005959|nm0029940
3538,nm0018470|nm0031033
3539,nm0002050|nm0003124|nm0026849
3540,nm0006343|nm0009976
3541,nm0005775|nm0006388
3542,nm0011799
3543,nm0001935
3544,nm0006048
3545,nm0001647|nm0001784|nm0001843
3546,nm0006058
3547,nm0007808
3548,nm0002001
3549,nm0028163
3550,nm0017555
3551,nm0000017|nm0005716
3552,nm0002046
3553,nm0011370
3554,nm0031798
3555,nm0018471
3556,nm0003123
3557,nm0017887
3558,nm0010233|nm0020574
3559,nm0000073|nm0001784
3560,nm0000036|nm0004592|nm0006892
3561,nm0029301
3562,nm0005716
3563,nm0005760|nm0029098
3564,nm0033163
