movie_key,title,movieid,tconst,multiple_concatenate_genre_key,multiple_concatenate_professional_key,releasedate,averagerating,num_votes
28246,Michael Jordan to the Max,4453,,86698,,2000,,
8421,"White Dragon, The (Fei hap siu baak lung)",91096,,87207,,2004,,
16308,When the Whales Came,130838,,86664,,1989,,
23788,Running Free,3647,,87304,,1999,,
11927,"Perfect Getaway, A",70208,,87174,,2009,,
17746,Morgana,155058,,86876,,2012,,
7719,"Shaggy Dog, The",1016,,86635,,1959,,
4493,Ring Of The Musketeers,122952,,87327,,1992,,
17996,The Butterfly Room,137749,,87174,,2012,,
15316,Guardian,135486,,87702,,2001,,
19854,7 Men from Now (Seven Men from Now),47601,,87511,,1956,,
4905,Love on the Ground,153084,,86863,,1984,,
5170,Conspiracy of Silence,149674,,86876,,1991,,
2516,Sanjuro (Tsubaki Sanjûrô),2905,,87641,,1962,,
18165,The Sun's Burial,143446,,86664,,1960,,
9801,Pompeii,110968,,87641,,2014,,
3639,Calcutta,128995,,86599,,1947,,
17356,Shinjuku Incident (San suk si gin),74653,,87032,,2009,,
8152,Wicked Ways,138146,,87289,,1999,,
21687,Stealing Christmas,149184,,86635,,2003,,
1481,Night of the Zombies (a.k.a. Batallion of the Living Dead),5774,,87290,,1981,,
3360,Hardly a Butterfly,151961,,86876,,1998,,
14782,Sottozero,136261,,86648,,1987,,
37819,White Water Summer,4988,,86779,,1987,,
31036,Frenchman's Creek,152778,,87574,,1998,,
3207,To Kill a Man,140188,,86664,,2014,,
8502,The American Film Institute Salute to Frank Capra,135571,,86398,,1982,,
32702,The Hunters,122098,,86560,,2011,,
2808,French Kiss,236,,86998,,1995,,
28046,"Dancer, Texas Pop. 81",1870,,87372,,1998,,
1227,"H-Man, The (Bijo to Ekitainingen)",101991,,87281,,1958,,
18891,Silk,55498,,87494,,2007,,
12265,City Slacker,117509,,87067,,2012,,
9387,Beyond All Boundaries,94729,,87132,,2009,,
2414,"Garden, The",26685,,86664,,1990,,
23524,N'importe Qui,141862,,86648,,2014,,
23889,Cet amour-là,6282,,87574,,2001,,
29120,"Boy in Blue, The",88483,,86664,,1986,,
5109,Riverworld,123785,,87346,,2003,,
1729,Invisible Invaders,26047,,87290,,1959,,
34189,Magnum Force,3682,,87255,,1973,,
35586,The Empty Canvas,143613,,86664,,1963,,
2976,"Bang, Bang, You''re Dead",7773,,86664,,2002,,
20698,"Time Masters (Maîtres du temps, Les)",3592,,86454,,1982,,
32758,"Lost Boys, The",4128,,87575,,1987,,
35127,Santa Baby,141644,,86635,,2006,,
9613,Where the Boys Are '84,97705,,86648,,1984,,
21873,"Stranger''s Heart, A",89365,,86664,,2007,,
34473,The Other,144035,,87574,,1999,,
33865,Our Italian Husband,123403,,86648,,2006,,
38034,One Night at McCool's,4267,,86648,,2001,,
28694,Little Man Tate,4787,,86664,,1991,,
12319,One Foot in Heaven,82531,,86664,,1941,,
21529,Cross Creek,5158,,86664,,1983,,
32909,The Flash 2 - Revenge of the Trickster,151479,,86610,,1991,,
11427,The Threat,129272,,86380,,1977,,
20129,"Mudlark, The",86310,,86664,,1950,,
1653,Arvo Pärt: 24 Preludes for a Fugue,153384,,86398,,2002,,
31905,Paraguayan Hammock,153110,,86876,,2006,,
10481,Unnatural,149348,,87720,,2015,,
20237,Lotta 2: Lotta flyttar hemifrån,126745,,87412,,1993,,
7264,Transylvania Twist,147386,,86648,,1990,,
8125,The Extra Girl,156244,,86648,,1923,,
1567,Contact High,92046,,86648,,2009,,
16988,Takva: A Man's Fear of God,74431,,86664,,2006,,
20842,Banzai,146990,,86648,,1983,,
38908,Flying Down to Rio,7049,tt0024025,86760,3556,1933,7,4001
8283,Street Thief,58084,,86926,,2006,,
6215,SharkMan,147352,,87290,,2005,,
24503,Breeders,133305,,87290,,1997,,
21250,Brides of Dracula,40425,,87176,,1960,,
4007,Raining Stones,3295,,86664,,1993,,
26338,Tortured,106090,,86427,,2008,,
16545,How to Be Single,148956,,86323,,2016,,
25548,Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù),5217,,86927,,1980,,
24034,Little Fugitive,149917,,86664,,2006,,
39087,Mutiny on the Bounty,1931,tt0026752,87047,3378,1935,8,24645
13539,Avenue Montaigne (Fauteuils d'orchestre),52037,,86825,,2006,,
12348,Bitter / Sweet,137787,,86825,,2009,,
9458,Yellowbeard,26495,,87327,,1983,,
13921,Le Rapace,153728,,87472,,1968,,
33228,Killer Image,147514,,86805,,1992,,
24547,Camp,129303,,86664,,2013,,
32850,Robin of Locksley,125409,,87047,,1996,,
37001,"Best of Everything, The",34608,,87574,,1959,,
3615,Middle of the Night,125513,,86664,,1959,,
5479,"Nightmare Before Christmas, The",551,,87599,,1993,,
31791,Cheap Smokes,146348,,86323,,2000,,
31742,Drums Across the River,140589,,87511,,1954,,
14365,Heaven's Door,139592,,86876,,2013,,
4413,Bloodsuckers,151571,,87174,,1991,,
461,Satan's Sword II (Daibosatsu toge: Ryujin no maki),109476,,87053,,1960,,
18936,My Date with the President's Daughter,136311,,86876,,1998,,
27451,Mr. & Mrs. Incredible,141731,,86998,,2011,,
14828,Living Free,100490,,87304,,1972,,
31728,The Veil of Twilight,127252,,86612,,2014,,
1438,Hello I Must Be Going,96592,,86825,,2012,,
23824,Hate Crime,141448,,87289,,2006,,
7331,"Triplets of Belleville, The (Les triplettes de Belleville)",6773,,86564,,2003,,
9147,Tender Scoundrel,121967,,86603,,1966,,
11556,Gambling House,143327,,86956,,1950,,
10363,M.D. Geist,157829,,87013,,1986,,
24221,"Guard Post, The (G.P. 506)",63332,,87176,,2008,,
28973,Diary of a Maniac,137620,,86664,,1993,,
16173,Yankee Doodle Dandy,6856,,87028,,1942,,
13552,"Misérables, Les",99149,,86622,,2012,,
21876,The Girls,126753,,86648,,1968,,
19310,"White Cliffs of Dover, The",25910,,86928,,1944,,
17118,Raanjhanaa,129788,,87574,,2013,,
7058,"Invisible Circus, The",4073,,87574,,2001,,
2845,Il vigile,136090,,86876,,1960,,
27167,99 Homes,127178,,86664,,2014,,
1948,Stranger on the Prowl (Imbarco a mezzanotte),114900,,86664,,1952,,
21836,Voices,123190,,87174,,2007,,
33284,Three Miles North of Molkom,141016,,86398,,2008,,
32060,Deadfall,88485,,87576,,1993,,
16055,To Live (Huozhe),326,,86664,,1994,,
14207,Back in the Saddle (Back in the Saddle Again),105796,,86786,,1941,,
13181,Sushi Girl,102356,,87272,,2012,,
18724,Kidnapped For Christ,113092,,86398,,2014,,
29980,"River, The (Joki)",27365,,86664,,2001,,
13199,Payment on Demand,123479,,86664,,1951,,
9811,"Slumber Party Massacre, The",3938,,87176,,1982,,
3937,Hipnos,51921,,87174,,2004,,
9402,Thoonga Vanam,157573,,86380,,2015,,
29300,"Thin Red Line, The",2427,,87393,,1998,,
3408,"Song for Martin, A (Sång för Martin, En)",6726,,86664,,2001,,
38047,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",2632,,87605,,1965,,
5344,Toy Story Toons: Small Fry,115879,,86715,,2011,,
17125,Don't Be Afraid of the Dark,143957,,87176,,1973,,
24331,Follow Me: The Yoni Netanyahu Story,134174,,87132,,2012,,
36769,Boy Upside Down,120116,,86664,,2014,,
8044,Sunday Bloody Sunday,8332,,86664,,1971,,
6663,Bird on a Wire,3705,,86998,,1990,,
5087,Before I Go to Sleep,114007,,86960,,2014,,
12060,Border Feud,110403,,86536,,1947,,
29952,My Queen Karo,150034,,86664,,2009,,
22230,Groundhog Day,1265,,86474,,1993,,
22732,Sherlock Holmes Faces Death,6924,,86581,,1943,,
31839,The Shooting,26174,,87511,,1966,,
13780,Icon,96601,,87394,,2005,,
31326,If Only,70769,,87664,,2004,,
36621,RoboCop,2985,,87330,,1987,,
4926,Lilith,8857,,86664,,1964,,
24641,"Baba Yaga, Devil Witch",118498,,87174,,1973,,
20251,Trash,150974,,86664,,1999,,
612,The Beaver Trilogy,117604,,86694,,2000,,
4918,Smokin' Aces 2: Assassins' Ball,92829,,86308,,2010,,
6933,Standby,131231,,86323,,2014,,
36265,Holiday (Jour de fête),32875,,86648,,1949,,
32810,Szamanka,84792,,86660,,1996,,
33201,Double Game,125774,,86958,,1977,,
22675,Roadhouse 66,128223,,87409,,1985,,
12507,Safe at Home!,131391,,86876,,1962,,
37129,Maya,95643,,86779,,1966,,
1210,Prayers for Bobby,92954,,86664,,2009,,
10312,The Tree of Guernica,153382,,86876,,1975,,
18857,Conflict,150740,,86664,,1973,,
8441,Stand by Me Doraemon,130034,,87631,,2014,,
495,When Zachary Beaver Came to Town,143488,,86534,,2005,,
38647,My Life in Orange (Sommer in Orange),114363,,86648,,2011,,
33597,It All Starts Today (Ça commence aujourd'hui),5906,,86664,,1999,,
24991,Burn Paris Burn,128362,,87413,,2009,,
26644,House,2148,,86881,,1986,,
14563,Jiro Dreams of Sushi,93721,,86398,,2011,,
12312,The Men Next Door,140753,,86876,,2012,,
34825,MacArthur,4917,,86664,,1977,,
36962,Lion of the Desert,5196,,87715,,1980,,
6761,Rage of Honor,104837,,87254,,1987,,
7522,Samaritan Girl (Samaria),33487,,86664,,2004,,
9539,Love,64754,,87032,,2005,,
4278,Yellow Fangs,85207,,86710,,1990,,
3826,We Are Still Here,130684,,87176,,2015,,
983,Garden Lovers (Eedenistä pohjoiseen),110966,,86398,,2014,,
12373,Hope and Glory,4117,,86664,,1987,,
14158,I Hope They Serve Beer in Hell,74582,,86648,,2009,,
18371,Gentlemen Prefer Blondes,4356,,86760,,1953,,
24966,Mildred Pierce,86487,,86664,,2011,,
21795,Swept from the Sea,1656,,87574,,1997,,
22179,All in a Night's Work,32158,,86648,,1961,,
8450,Somewhere in Time,1286,,87574,,1980,,
17639,Pyšná princezna,153630,,86389,,1952,,
22296,"Safety of Objects, The",6217,,86664,,2001,,
35072,Such Is Life (Así es la vida...),92881,,87574,,2000,,
26817,Desk Set,6970,,86323,,1957,,
9775,Our Song,4314,,86664,,2000,,
20955,The Short & Curlies,141137,,86648,,1987,,
7480,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur),114766,,87709,,1976,,
2770,Catwoman,8666,,87328,,2004,,
31155,U.F.O.,121277,,87124,,2012,,
35245,The Vals,132034,,86876,,1982,,
19007,The Silent Touch,157083,,86876,,1992,,
16954,Aliens,1200,,87126,,1986,,
4230,The Window,124993,,86664,,2008,,
37960,Quest for Camelot,1881,,87146,,1998,,
29008,Ciudad Delirio,154694,,86323,,2014,,
11814,"Brother, Can You Spare a Dime?",2981,,86398,,1975,,
1649,Boys on the Side,218,,87372,,1995,,
28367,Pound of Flesh,133689,,86308,,2015,,
12097,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),6095,,86308,,1982,,
11981,Fire From Below,126329,,86918,,2009,,
17757,Kevin & Perry Go Large,42172,,86648,,2000,,
25997,Angel Face,60103,,86868,,1952,,
15183,Digging Up the Marrow,130050,,86329,,2014,,
25819,Under the Skin of the City (Zir-e-poost-e Shahr),6224,,86664,,2001,,
10331,Massacre in Rome,144922,,86519,,1973,,
39109,Le Million,71189,tt0022150,86633,3477,1931,7,3815
9120,Pápa Piquillo,147734,,86648,,1998,,
5650,Toto and the King of Rome,135312,,86648,,1951,,
21916,Four Nights of a Dreamer (Quatre nuits d'un rêveur),89592,,87574,,1971,,
7524,Gas,108687,,86648,,1981,,
14678,"House of Mirth, The",4024,,87067,,2000,,
27564,A Company Man,132979,,87053,,2012,,
18845,Better Mus Come,154969,,87254,,2013,,
1824,La Parmigiana,135077,,86876,,1963,,
6708,The Trap,145410,,86664,,1985,,
14199,Local Hero,1238,,86648,,1983,,
37914,Thou Shalt Laugh,149727,,86648,,2006,,
24705,Believe Me,129233,,87372,,2014,,
6129,Robin Hood,77866,,87638,,2010,,
20023,Hot Shots,156449,,86648,,1956,,
29969,Faust,156106,,87603,,1960,,
22108,Rose Red,7646,,86540,,2002,,
29659,Bloom,89542,,86825,,2003,,
31569,A Little Sun in Cold Water,158204,,87574,,1971,,
10030,All for the Winner (Dou sing),109869,,87409,,1990,,
23586,Holocaust 2000,124554,,86742,,1977,,
32073,The Opposite Sex,123312,,86825,,1956,,
29353,"Thomas Crown Affair, The",2764,,87362,,1968,,
38582,Zero in and Scream,157534,,86380,,1971,,
28564,The Sheik Steps Out,149256,,86648,,1937,,
17581,Deceit,119595,,86566,,1992,,
12912,"Angélique, marquise des anges",100171,,86801,,1964,,
33044,Backtrack (Catchfire),4295,,86683,,1990,,
25647,"Heartbeat Detector (Question humaine, La)",60590,,87289,,2007,,
15809,"Secret Lives of Dentists, The",6592,,86664,,2002,,
37338,Beware the Moon: Remembering 'An American Werewolf in London',97815,,86398,,2009,,
2290,Intangible Asset Number 82,135408,,86398,,2008,,
11719,Wild Hogs,51575,,86961,,2007,,
28292,Northeast,112093,,86664,,2011,,
1005,Aayitha Ezhuthu,146632,,87434,,2004,,
19617,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,143639,,86398,,2002,,
14589,Charlie Chan in Panama,115333,,86723,,1940,,
18456,Sea Wife,124713,,87574,,1957,,
28225,Entourage,134783,,86648,,2015,,
27063,Take Me Home,102956,,86323,,2011,,
37151,"Bad Blonde (Flanagan Boy, The) (Woman Is Trouble, The)",115635,,86664,,1953,,
21168,"T,O,U,C,H,I,N,G",117845,,86876,,1969,,
23482,Sukeban Deka: Counter Attack from the Kazama Sisters,142454,,86308,,1988,,
13916,Blackout,108808,,86958,,1978,,
26526,Bad News Bears,34321,,86635,,2005,,
15318,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),8456,,87032,,1970,,
31184,Pahat pojat,27643,,86406,,2003,,
2416,"Mortal Storm, The",31337,,86664,,1940,,
33857,My Dear Killer,139187,,87289,,1972,,
22144,Kill the Irishman,86628,,87254,,2011,,
36958,Spectre,136020,,87220,,2015,,
28341,Li'l Abner,39305,,86633,,1959,,
8083,Dark Touch,108506,,87176,,2013,,
14609,The Fencer,133873,,86664,,2015,,
29111,Drunken Tai Chi (Siu taai gik),26526,,87409,,1984,,
26628,Trinity & Bambino: The Legend Lives On,129464,,87511,,1995,,
7682,Swindle,119035,,87409,,1977,,
16009,One Crazy Summer,2261,,86648,,1986,,
11278,Waiting for Forever,89217,,87574,,2010,,
37655,"Last Season, The",114282,,86398,,2014,,
23478,Sunday Lovers,100642,,86825,,1980,,
35333,Spin (You Are Here),104847,,86323,,2007,,
19358,Black Samurai,113085,,87254,,1977,,
20030,Stitch! The Movie,128968,,87563,,2003,,
35685,Illegal,124562,,86664,,2011,,
13247,"Shoot, Gringo... Shoot!",118999,,87511,,1968,,
19222,"Métamorphose des cloportes, La",91852,,86603,,1965,,
18066,Blood of the Vampire,95477,,87290,,1958,,
19864,Fallen Angel,31932,,86814,,1945,,
28754,Mickey's The Prince and the Pauper,93208,,87129,,1990,,
6757,Creature from the Haunted Sea,97283,,86530,,1961,,
30703,South Kensington,148355,,86648,,2001,,
5843,Split Decisions,26641,,87053,,1988,,
9456,Wet Hot American Summer,4649,,86648,,2001,,
34418,Mission Kashmir,134232,,87053,,2000,,
23258,Six by Sondheim,107042,,86398,,2013,,
31792,Rising Damp,155780,,86648,,1980,,
19361,"Great Caruso, The",79656,,87028,,1951,,
16923,1492: Conquest of Paradise,8905,,87047,,1992,,
29125,Ben-hur,122888,,86876,,2016,,
25634,Criminal,8862,,87372,,2004,,
20947,"Matchmaker, The",31594,,86323,,1958,,
3671,Another Nice Mess,146598,,86876,,1972,,
8320,Fitoor,151461,,86876,,2016,,
34989,Loup,148681,,86779,,2009,,
21676,Dreamkiller,87962,,86805,,2010,,
16586,3 Backyards,88423,,86664,,2010,,
15214,Veer Zaara,8971,,86774,,2004,,
18381,Casualties of War,4577,,86519,,1989,,
38439,Schoffies,153642,,86876,,2006,,
29922,Bloodmoney,151701,,86876,,2010,,
11316,Love Story,4296,,87574,,1970,,
28907,The Thieving Hand,155166,,86648,,1908,,
4921,The Deadly Bees,122433,,86540,,1967,,
26564,Michael Jackson: Video Greatest Hits - HIStory,152216,,86876,,1995,,
21280,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls),26850,,86664,,1994,,
36089,Romeos,142240,,86664,,2011,,
36202,Life Begins at Eight-Thirty,149270,,86876,,1942,,
1681,Get on Up,113207,,87028,,2014,,
5246,Ten Minutes Older: The Trumpet,60096,,86664,,2002,,
37126,"Amsterdam Kill, The",112617,,86406,,1977,,
36856,Death at a Funeral,53956,,86648,,2007,,
18820,Westward the Women,101247,,86416,,1951,,
19967,Get Ready,154886,,86876,,1999,,
38945,The General,3022,tt0017925,86592,3355,1926,8,97379
24027,Richie Rich,374,,86635,,1994,,
34873,Silent Venom,152471,,86841,,2009,,
29307,"Boondock Saints II: All Saints Day, The",72167,,87255,,2009,,
18022,Private Duty Nurses,131922,,86876,,1971,,
16742,Parkland,105420,,86664,,2013,,
15444,We Can't Live Without Cosmos,152457,,87578,,2014,,
21600,The Last House in the Woods,123459,,87176,,2007,,
1717,Faces of November,151032,,86398,,1964,,
22801,Daddy's Dyin'... Who's Got the Will?,31045,,86648,,1990,,
17849,Proteus,142264,,87290,,1995,,
11992,Neil Young: Heart of Gold,43910,,87318,,2006,,
6401,Family Meeting,93628,,87318,,2007,,
18610,"Syrian Bride, The",47670,,86664,,2004,,
22062,A Fighting Man,133235,,86664,,2014,,
2613,Along Came Jones,60309,,87685,,1945,,
8741,Victim,6073,,86415,,1961,,
24329,Bigfoot,145228,,87176,,2006,,
27670,The Alpha Incident,155174,,87290,,1978,,
24307,To Singapore with Love,151351,,86398,,2013,,
15633,"Chump at Oxford, A",47736,,86648,,1940,,
27246,Observance,157065,,86540,,2015,,
32861,Coupe de Ville,97252,,87372,,1990,,
3895,TerrorStorm: A History of Government-Sponsored Terrorism,54758,,86398,,2006,,
32209,Champagne for Caesar,5997,,86648,,1950,,
22616,Evil Eyes,119764,,87176,,2004,,
30046,Mad About Mambo,3829,,86323,,2000,,
25652,Bluebeard (Barbe Bleue),78827,,86822,,2009,,
8154,Target,139,,87053,,1995,,
4517,Supporting Characters,105157,,86323,,2012,,
20150,Atrocity,139002,,86876,,2014,,
23690,My Life in Ruins,70932,,86648,,2009,,
8890,Starman,3699,,87731,,1984,,
17508,Love and Distrust,125866,,87574,,2010,,
13553,Il portaborse,138464,,86876,,1991,,
20472,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",27563,,87527,,2001,,
19167,Nine Deaths of the Ninja,26551,,86308,,1985,,
5211,Young & Beautiful,106983,,86664,,2013,,
21255,"Four Feathers, The",31934,,86400,,1939,,
19577,To Have and Have Not,7215,,86488,,1944,,
30304,City of God (Cidade de Deus),6016,,87394,,2002,,
14741,I Am,104807,,86398,,2010,,
29193,Lone Hero,125425,,87641,,2002,,
22941,Bad Words,109895,,86648,,2013,,
2952,Restrepo,81158,,87132,,2010,,
36528,Back to the USSR - takaisin Ryssiin,106549,,87372,,1992,,
8137,Stalker,1232,,87447,,1979,,
9813,I Am David,8982,,86664,,2003,,
22724,Northwest,127224,,86406,,2013,,
1140,Nothing's All Bad,127222,,86664,,2010,,
451,Ordeal by Innocence,134720,,87272,,1985,,
28906,One Deadly Summer (L'été meurtrier),26496,,87648,,1983,,
28161,Smash Cut,138682,,86530,,2009,,
26704,"Bertoldo, Bertoldino e Cacasenno",136044,,86876,,1984,,
923,North Shore,4140,,87574,,1987,,
34222,Paternity,83295,,86323,,1981,,
27815,"Name of the Rose, The (Name der Rose, Der)",2467,,87332,,1986,,
3413,Moneyball,89492,,86664,,2011,,
18813,Gamera vs. Guiron,108895,,86710,,1969,,
8931,Inseparable,128273,,87125,,2011,,
28226,Kadosh,27205,,86664,,1999,,
25179,Santa's Little Helper,152658,,87412,,2015,,
38586,Crows,158076,,86664,,1995,,
15397,When Men Carried Clubs and Women Played Ding-Dong,119017,,86648,,1971,,
22981,Forest of the Gods (Dievu miskas),103842,,86664,,2005,,
21466,Skate or Die,99091,,86308,,2008,,
35864,Steam: The Turkish Bath (Hamam),2388,,87574,,1997,,
2508,Emelie,155018,,87176,,2015,,
14968,Catch Me Daddy,142614,,86876,,2015,,
17832,"Olsen Gang, The (Olsen-Banden)",81351,,86603,,1968,,
25628,Tesla: Master of Lightning,101969,,86398,,2000,,
15670,"Last Ride, The",107295,,86664,,2012,,
26810,Fever Pitch,2962,,86323,,1997,,
28898,See Heaven,116965,,86398,,1995,,
8805,The Broken Tower,149326,,86664,,2011,,
31285,Arena,145216,,86664,,1953,,
2891,O Costa d'África,142873,,86648,,1954,,
24941,Prime Suspect 5: Errors of Judgement,135240,,86415,,1996,,
29925,"Man in the Iron Mask, The",1801,,87641,,1998,,
12188,Lake Placid: The Final Chapter,145524,,87682,,2012,,
20959,Deewaar,117506,,87255,,1975,,
29976,Sulemani Keeda,154464,,86323,,2014,,
6287,It's a Small World,116467,,86648,,1950,,
35730,Nothing Personal,979,,86519,,1995,,
35202,Boomerang,64519,,86868,,1947,,
20650,.45,57276,,87032,,2006,,
25687,"Children of Huang Shi, The",60046,,86519,,2008,,
16862,The Man Who Wouldn't Die,128663,,86789,,1942,,
720,Jack Reacher,99112,,86380,,2012,,
17857,Retro Puppet Master (Puppet Master 7),3666,,86349,,1999,,
21813,"Count Yorga, Vampire",99056,,86914,,1970,,
27344,Santa Claus: The Movie,2399,,87187,,1985,,
35663,Robinson in Space,66440,,87091,,1997,,
26680,Buckskin Frontier,112663,,87109,,1943,,
19425,Women's Camp 119,141696,,86876,,1977,,
3702,Interstellar,109487,,87057,,2014,,
9189,Santa Claus Conquers the Martians,57041,,87380,,1964,,
14911,Julie & Julia,70293,,86825,,2009,,
28773,Flight World War II,134629,,87677,,2015,,
4531,Damon and Pythias,144846,,86876,,1962,,
4769,The House of the Yellow Carpet,144084,,87174,,1983,,
24148,Nightmare in the Sun,130754,,86415,,1965,,
6111,Seeds of Yesterday,151635,,86664,,2015,,
20161,Dangerous When Wet,116574,,86760,,1953,,
7653,Just Cause,257,,86960,,1995,,
37204,Versus,7657,,86425,,2000,,
5644,"Corporation, The",27846,,86398,,2003,,
3151,A Ticket to Tomahawk,141145,,87407,,1950,,
8840,Alice in the Navy,155677,,86648,,1961,,
27832,Pigs with a P.38,129875,,86876,,1978,,
3171,Waitress,50685,,86825,,2007,,
23346,"Night Porter, The (Portiere di notte, Il)",2074,,86412,,1974,,
3846,"2013 Rock and Roll Hall of Fame Induction Ceremony, The",107623,,87318,,2013,,
8062,IMAX - The Dream Is Alive,148763,,86398,,1985,,
16324,Battle of the Godfathers,143261,,87053,,1973,,
35094,The Biscuit Eater,140503,,86534,,1972,,
1330,Lovemilla,145606,,86866,,2015,,
980,A.I. Artificial Intelligence,4370,,86517,,2001,,
37621,Catch That Kid,7262,,87666,,2004,,
16345,Wait Until Dark,6639,,87289,,1967,,
38676,Cutlet for Three (Ein Schnitzel für drei),110671,,86648,,2009,,
14673,Senseless,80562,,87032,,2008,,
23846,"Finders Keepers, Lovers Weepers",137551,,86415,,1968,,
13336,Disgrace,77266,,86664,,2008,,
29097,"Dead Man and Being Happy, The (El muerto y ser feliz)",102675,,86664,,2012,,
4277,Bonnie e Clyde all'italiana,135398,,86648,,1982,,
29688,Stash House,96024,,86805,,2012,,
4155,Among Friends,141854,,86530,,2012,,
38604,Shooting Gallery,51106,,87032,,2005,,
18773,Objectified,72712,,86398,,2009,,
6879,Exclusive Story,150944,,86956,,1936,,
34055,The Price We Pay,146914,,86398,,2014,,
33351,Two Men in Manhattan (Deux hommes dans Manhattan),66947,,87032,,1959,,
12172,Barricade,105176,,87174,,2012,,
5737,Let it Rain (Parlez-moi de la pluie),82063,,87372,,2008,,
36580,"Recruit, The",6059,,86958,,2003,,
12831,City on Fire,145474,,87053,,1979,,
28452,The Quest: The Longest Drive,123798,,86876,,1976,,
19117,Echo Planet,133507,,86354,,2012,,
2947,Mandinga,133111,,87047,,1976,,
22804,The Intruder,152497,,87174,,2010,,
31209,Santa's Apprentice,131058,,87129,,2010,,
1079,Mary Shelley's Frankenstein (Frankenstein),273,,86742,,1994,,
6783,"Killer Elite, The",59173,,86683,,1975,,
12728,Green Chair (Noksaek uija),90019,,87574,,2005,,
26958,We Don't Live Here Anymore,8813,,86664,,2004,,
7355,Jeanne la Pucelle II - Les prisons,139078,,86876,,1994,,
20518,Pirates,58850,,86961,,1986,,
29360,Trekkies,2693,,86398,,1997,,
20050,Move (3 Zimmer/Küche/Bad),99364,,87372,,2012,,
16380,"Soldier''s Sweetheart, A",48067,,86519,,1998,,
27380,The Long Hair of Death,142286,,87176,,1964,,
26921,Joker,103671,,86648,,2012,,
8875,Better Off Dead...,1257,,86323,,1985,,
3865,Starve,141501,,87174,,2014,,
30407,Annie,129374,,86664,,1976,,
10444,"Little Drummer Boy, The",60803,,86407,,1968,,
19698,The Americano,156665,,87043,,1955,,
14632,Neerja,152067,,86664,,2016,,
16383,Big Miracle,92335,,87574,,2012,,
28546,"Con, The",66268,,86603,,1998,,
1207,Blind Date,109910,,86825,,2007,,
7375,"Century of the Self, The",105250,,86398,,2002,,
34594,Just a Sigh,117875,,87574,,2013,,
631,Draegerman Courage,155439,,86664,,1937,,
12433,Death of a Salesman,143937,,86664,,2000,,
29899,Vampire Boys,139457,,87176,,2011,,
21683,Textuality,124271,,86323,,2011,,
6587,"Way Home, The (Jibeuro)",5821,,86664,,2002,,
13256,Killer Cop,154360,,86876,,2002,,
10084,Little Manhattan,42958,,87106,,2005,,
37520,For Love or Country: The Arturo Sandoval Story,27321,,87028,,2000,,
13718,Mr. Conservative: Goldwater on Goldwater,48713,,86398,,2006,,
4024,Dime with a Halo,158441,,86648,,1963,,
17476,Hart to Hart: Harts in High Season,151869,,86332,,1996,,
32594,Elizabeth I,84663,,86664,,2005,,
4737,Romasanta: The Werewolf Hunt,27823,,86660,,2004,,
31323,Mr. Hex,156489,,86648,,1946,,
33629,Take This Waltz,94931,,87574,,2011,,
2138,I'm Here,128736,,86664,,2010,,
5659,"Marquise of O, The (Marquise von O..., Die)",26368,,86664,,1976,,
32205,A Cosmic Christmas,149330,,86876,,1977,,
12917,Children of Men,48774,,86375,,2006,,
29855,Blood First,136670,,86406,,2014,,
18822,You'll Find Out,81610,,87200,,1940,,
1262,Art and Craft,127066,,86398,,2014,,
22579,Coco Before Chanel (Coco avant Chanel),71619,,86664,,2009,,
28938,It Started with Eve,25872,,86760,,1941,,
25970,Miracle In Lane 2,136528,,86534,,2000,,
28607,Congo Crossing,147996,,86876,,1956,,
30475,Black Heat,137505,,86406,,1976,,
11259,"Incredible Burt Wonderstone, The",101283,,86648,,2013,,
705,Vaesen,156585,,86876,,2012,,
5055,"Strada, La",7234,,86664,,1954,,
12472,Cinema Komunisto,105765,,86398,,2010,,
20174,Côte d'Azur (Crustacés et coquillages),37837,,86760,,2005,,
1752,The Mutilation Man,138748,,87176,,2011,,
8338,Prince of Jutland (a.k.a. Royal Deceit),6633,,86664,,1994,,
28479,Big Trouble,4774,,86603,,2002,,
38417,The Last Time I Saw Macao,126787,,87695,,2012,,
35269,Cat People,7713,,87369,,1942,,
8127,"What''s in a Name (Prénom, Le)",103549,,86648,,2012,,
13560,Grotesque (Gurotesuku),79545,,87174,,2009,,
20501,"Reluctant Fundamentalist, The",103083,,86664,,2012,,
23659,American Strays,1102,,86308,,1996,,
7036,Brother (Hermano),112273,,86664,,2010,,
5316,Sorority Row,71571,,87174,,2009,,
32130,"Blood, Sweat + Vinyl: DIY in the 21st Century",127060,,86398,,2011,,
33633,Days and Hours (Kod amidze Idriza),100415,,86664,,2004,,
29157,Out on a Limb,141297,,86876,,1987,,
34947,"Very Natural Thing, A",796,,86664,,1974,,
31062,Murder She Said,26072,,87450,,1961,,
